X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78
0.987966,0.966486,1.088423,1.088649,1.051978,0.950612,0.982232,0.813197,0.875692,0.833436,0.771536,0.920439,0.959477,0.798302,0.756133,0.858271,0.905854,0.831509,0.730438,0.596116,0.600779,0.574988,0.588777,0.620142,0.69103,0.759897,0.87032,0.8823,0.753899,0.700574,0.858673,0.914672,0.808384,0.803435,0.841195,0.839683,0.853243,0.970126,0.92442,1.07905,0.996892,1.078706,0.948829,1.005043,0.883876,0.766555,0.869489,0.8608,0.808501,0.962263,0.949365,0.823376,0.73648,0.806394,0.890575,0.876454,0.856807,0.77483,0.800335,0.772476,0.80086,0.902425,0.891776,0.876236,0.783196,0.714609,0.759848,0.900328,0.934198,0.767194,0.829117,0.848495,0.779662,0.819448,0.929721,0.90453,1.068534,0.968603
0.923642,0.935541,1.050713,1.139664,0.932414,0.934215,0.842668,0.874923,0.922891,0.772771,0.918945,0.960754,0.790217,0.78571,0.925229,0.845364,0.675377,0.607137,0.564319,0.595607,0.633984,0.676286,0.625967,0.611946,0.585068,0.545316,0.597212,0.782668,0.846616,0.772546,0.715368,0.844848,0.892867,0.764699,0.814203,0.8931,0.813308,0.920031,0.89078,0.995187,1.080539,1.021098,0.934297,0.922442,0.818713,0.933016,0.853014,0.828618,0.956231,0.921543,0.792578,0.795398,0.890936,0.856651,0.69395,0.590532,0.602382,0.562923,0.610796,0.604723,0.556585,0.609744,0.625228,0.777966,0.861819,0.92553,0.765997,0.729517,0.922137,0.90433,0.760375,0.80176,0.849064,0.79932,0.920896,0.898386,1.014989,1.038707
0.864497,0.975197,0.996871,1.073343,0.946931,0.917428,0.839314,0.927803,0.855383,0.920848,0.992213,0.790747,0.745748,0.866064,0.820727,0.615273,0.56053,0.684324,0.709313,0.714851,0.619513,0.667005,0.665344,0.723349,0.723141,0.714005,0.576607,0.558937,0.714225,0.889228,0.787475,0.70318,0.864408,0.912831,0.775761,0.903075,0.861769,0.828794,0.979771,0.996014,1.160498,0.967978,0.980752,0.813457,0.891528,0.931165,0.817849,0.910668,0.993067,0.757276,0.799007,0.917309,0.78523,0.590564,0.550204,0.649859,0.726344,0.771632,0.741664,0.785467,0.766563,0.750892,0.663371,0.594083,0.656741,0.833166,0.955567,0.80178,0.749495,0.939331,0.904074,0.747551,0.86166,0.837111,0.819769,0.905867,0.958081,1.093589
0.840699,0.918823,1.016414,0.997759,0.944349,0.835632,0.838773,0.893985,0.852795,1.006577,0.831755,0.760838,0.888446,0.814468,0.535162,0.550698,0.686405,0.613762,0.52255,0.396351,0.381335,0.376962,0.363736,0.403067,0.507253,0.580063,0.683462,0.6212,0.54869,0.683716,0.907737,0.774065,0.736254,0.907501,0.866098,0.810558,0.90805,0.757548,0.931124,0.982221,1.041672,1.005679,0.935834,0.789653,0.927603,0.887403,0.884598,0.942696,0.755198,0.768361,0.927367,0.721357,0.52897,0.588967,0.656629,0.658733,0.640546,0.502459,0.464257,0.440813,0.539232,0.620911,0.670766,0.717113,0.62006,0.598475,0.758224,0.932727,0.791947,0.801332,0.930721,0.832676,0.785314,0.90014,0.776987,0.881221,0.927254,1.09076
0.890023,0.909559,0.988846,0.940384,0.95237,0.842005,0.95821,0.808248,0.941713,0.983369,0.727685,0.849303,0.857626,0.619455,0.540928,0.693158,0.554198,0.42035,0.348546,0.388886,0.458068,0.512926,0.50016,0.423052,0.379914,0.372378,0.494761,0.650522,0.619412,0.542533,0.724402,0.912246,0.708136,0.860012,0.96073,0.822665,0.882701,0.85282,0.861735,1.006961,0.929975,1.008117,0.858218,0.867814,0.887184,0.87326,0.95357,0.820097,0.720562,0.868845,0.753395,0.496306,0.601036,0.712417,0.554414,0.401755,0.367755,0.440221,0.418615,0.429571,0.392726,0.387355,0.426757,0.601209,0.776157,0.66569,0.609043,0.76856,0.934001,0.802159,0.87875,0.96542,0.785407,0.879054,0.803351,0.866228,0.973373,1.006203
0.930896,0.913775,0.976476,0.92535,0.99572,0.862572,0.952761,0.811244,1.036361,0.854995,0.74511,0.875465,0.659675,0.542104,0.623218,0.599447,0.331179,0.366184,0.493633,0.531484,0.571083,0.569256,0.589287,0.577143,0.571428,0.469517,0.324685,0.500979,0.683078,0.563821,0.559495,0.809312,0.816647,0.757987,1.001013,0.865923,0.858641,0.926115,0.827204,1.028757,0.902948,1.010458,0.867928,0.974663,0.85041,0.91471,1.005693,0.722403,0.804266,0.838223,0.550413,0.56879,0.651471,0.49398,0.323384,0.37612,0.506373,0.560304,0.607843,0.620119,0.651401,0.567936,0.436499,0.365892,0.593282,0.775053,0.633787,0.568653,0.890589,0.884562,0.723998,1.013301,0.922826,0.814561,0.871504,0.790241,0.975564,0.899119
0.955317,0.918983,0.936261,0.909441,0.895551,0.952376,0.89109,0.870548,0.999356,0.782139,0.816468,0.77656,0.502023,0.658945,0.634557,0.369129,0.367441,0.532885,0.501631,0.583468,0.771883,1.018417,0.932233,0.721832,0.572393,0.603327,0.460681,0.329523,0.507043,0.684359,0.502693,0.687123,0.858356,0.753348,0.862636,0.949806,0.800632,0.971067,0.878745,0.988488,0.903695,0.961674,0.911601,0.980721,0.811829,1.033971,0.918191,0.745692,0.85204,0.694536,0.562075,0.646945,0.540834,0.314637,0.382291,0.506779,0.56633,0.607876,0.680759,0.78496,0.697949,0.620878,0.537377,0.423927,0.375184,0.615119,0.701569,0.563615,0.733747,0.920621,0.724268,0.869745,0.934166,0.755739,0.901989,0.863231,0.98776,0.846618
0.936027,0.91724,0.881703,0.867299,0.876856,1.01502,0.899951,0.929457,0.980934,0.780236,0.898327,0.707936,0.548272,0.707109,0.488744,0.360037,0.515165,0.534861,0.52852,1.155245,2.067626,2.432204,2.4113,1.675884,0.857286,0.522957,0.546692,0.410705,0.360808,0.64178,0.53932,0.555279,0.858129,0.744963,0.832463,1.001615,0.879637,0.966359,0.916669,0.891162,0.864233,0.902126,0.931021,0.990719,0.834472,0.967064,0.800734,0.752803,0.806226,0.54954,0.573449,0.609101,0.379813,0.37386,0.522132,0.461387,0.628384,1.13288,1.740943,1.819303,1.33684,0.756613,0.51704,0.513185,0.356612,0.397946,0.670701,0.614097,0.56317,0.841789,0.773246,0.783271,0.996045,0.831355,0.928065,0.853665,0.920509,0.866293
0.971585,0.928859,0.851076,0.926443,0.871016,1.041487,0.864956,0.984951,0.922359,0.788937,0.932037,0.6049,0.590723,0.689146,0.378398,0.449847,0.573601,0.484324,0.928126,2.233574,2.651554,2.593801,2.592844,2.630521,1.568268,0.617355,0.563528,0.463977,0.303269,0.541592,0.576228,0.49994,0.806295,0.781613,0.75312,0.993048,0.877905,0.963035,0.944645,0.82948,0.891378,0.848838,0.99073,0.962775,0.905607,0.98553,0.749134,0.811993,0.783687,0.509778,0.673188,0.523155,0.293973,0.512244,0.473061,0.500436,1.332384,2.361171,2.516777,2.537257,2.511484,1.586231,0.631795,0.51234,0.469246,0.314314,0.527784,0.67075,0.499814,0.709012,0.79467,0.721805,0.96443,0.857002,0.930361,0.925301,0.847513,0.880793
0.989631,0.945349,0.836509,0.912892,0.929377,1.038723,0.884278,1.020434,0.806437,0.81713,0.90583,0.5618,0.652253,0.625556,0.34108,0.537574,0.571689,0.536748,1.458538,2.601014,2.531856,2.635598,2.659886,2.54795,2.130478,0.721133,0.498305,0.5109,0.27902,0.430178,0.592326,0.474091,0.749258,0.852578,0.774277,0.97851,0.879869,0.955267,1.010604,0.823541,0.934871,0.865718,1.013274,0.922034,0.923259,0.975309,0.770511,0.860038,0.64819,0.536868,0.704457,0.437158,0.370592,0.530737,0.449311,0.80826,2.146455,2.442646,2.458256,2.527874,2.558254,2.327377,0.924284,0.470771,0.495261,0.336882,0.393244,0.630646,0.479692,0.615491,0.822779,0.732632,0.960471,0.880429,0.932238,0.961708,0.86166,0.881408
0.998307,0.949654,0.799521,0.855154,0.921539,1.035504,0.872618,1.022553,0.839771,0.799203,0.901579,0.547394,0.655137,0.601553,0.369163,0.550601,0.552886,0.628737,1.58068,2.631478,2.603343,2.682745,2.645916,2.6051,2.194762,0.789879,0.45762,0.559032,0.301831,0.418181,0.600888,0.474302,0.697054,0.814586,0.765394,0.932573,0.886572,0.993361,1.00382,0.804662,0.916371,0.840227,1.036656,0.925439,0.980761,0.929037,0.77368,0.879361,0.622961,0.547074,0.651657,0.385019,0.410091,0.504135,0.431867,1.013628,2.392608,2.499277,2.502807,2.572373,2.442861,2.439726,1.089921,0.373881,0.505439,0.346132,0.339562,0.577382,0.508743,0.597875,0.819168,0.705191,0.926559,0.923631,0.913134,0.988016,0.855816,0.902199
0.987234,0.945781,0.891469,0.890429,0.865101,1.053778,0.877724,1.059856,0.87875,0.843141,0.895186,0.533234,0.647503,0.572108,0.37566,0.562535,0.592232,0.56363,1.422973,2.664081,2.755077,2.665027,2.619658,2.685562,1.753566,0.600647,0.462852,0.558405,0.288788,0.395213,0.567374,0.474441,0.715491,0.832231,0.792536,1.011881,0.954032,0.962078,0.997131,0.87277,0.885935,0.842752,1.096589,0.894792,0.998643,0.944546,0.789037,0.894433,0.64775,0.562645,0.642455,0.37998,0.414999,0.550541,0.477312,0.974376,2.377374,2.554988,2.567677,2.553224,2.587254,2.320084,0.985466,0.433428,0.488762,0.346579,0.316171,0.523778,0.491752,0.556567,0.832027,0.742203,0.943043,0.942242,0.913519,1.017611,0.85113,0.932865
1.07113,0.965484,0.885259,0.878216,0.911493,1.049203,0.961028,0.988592,0.857247,0.835421,0.866616,0.573429,0.61325,0.604272,0.355568,0.520267,0.711705,0.606803,1.023939,2.121808,2.700119,2.72824,2.612389,2.16124,1.10159,0.498303,0.527826,0.486324,0.29744,0.471596,0.558242,0.438564,0.746307,0.806116,0.770405,1.004394,0.930588,1.031035,1.001351,0.845297,0.925019,0.866505,1.033848,0.928867,0.975095,0.976745,0.734405,0.877569,0.65026,0.534275,0.621525,0.397971,0.381916,0.562973,0.456989,0.72477,1.849262,2.615486,2.57648,2.574065,2.572483,1.699055,0.693348,0.397887,0.522119,0.36124,0.357983,0.543837,0.478872,0.606408,0.862254,0.730868,0.945468,0.962852,0.958623,1.009996,0.837538,0.899517
0.994968,0.962067,0.906701,0.92718,0.8651,1.008148,0.930032,1.00494,0.930058,0.812999,0.889233,0.60103,0.549694,0.684855,0.344882,0.503012,0.675921,0.665031,0.687837,1.174767,1.76227,2.009569,1.797331,1.181513,0.584485,0.417206,0.543493,0.425979,0.302072,0.524974,0.55496,0.499388,0.778621,0.793788,0.808828,1.019064,0.90648,1.014128,0.977937,0.904901,0.911869,0.865267,1.037316,0.932015,0.906704,0.99119,0.778398,0.902815,0.710566,0.514035,0.680793,0.437871,0.326438,0.600879,0.538104,0.547851,1.061212,1.868191,2.301809,2.221251,1.720536,0.958298,0.431361,0.474348,0.506451,0.312368,0.40447,0.57215,0.474361,0.686611,0.802712,0.729685,0.96704,0.878627,0.951449,0.962309,0.834239,0.914067
1.002161,0.931907,0.901148,0.951645,0.866676,1.022886,0.935564,0.941,0.965305,0.784486,0.890138,0.778284,0.537774,0.654813,0.503979,0.338434,0.57219,0.706236,0.622444,0.666428,0.77517,0.896138,0.770991,0.589615,0.47128,0.539231,0.574395,0.346772,0.392229,0.638914,0.502903,0.608134,0.822966,0.745171,0.902045,0.964753,0.907248,0.991652,0.990976,0.945603,0.885547,0.900674,0.949291,0.950898,0.845027,0.997164,0.779667,0.880656,0.816172,0.520592,0.612882,0.570754,0.28772,0.472762,0.626633,0.575118,0.575468,0.910498,1.100683,1.076918,0.81489,0.54057,0.491442,0.592519,0.413475,0.278502,0.513623,0.550302,0.474749,0.725492,0.752171,0.789642,1.029359,0.860671,0.985848,0.950611,0.898603,0.839447
0.982647,0.990496,0.928583,0.908954,0.914172,0.932675,0.970392,0.894495,1.0672,0.836132,0.850428,0.857757,0.591595,0.653397,0.645882,0.357766,0.357409,0.631492,0.726819,0.74982,0.72145,0.635555,0.60809,0.621577,0.614486,0.561604,0.394023,0.364095,0.560347,0.636024,0.527118,0.758437,0.824233,0.755362,0.985219,0.996769,0.958359,1.039419,0.941941,1.01098,0.885678,0.972384,0.918729,1.005159,0.896866,1.055706,0.898299,0.772431,0.949183,0.611783,0.590259,0.692445,0.442927,0.302131,0.582284,0.719962,0.654106,0.629997,0.597598,0.610615,0.560918,0.589965,0.606833,0.525779,0.324608,0.382517,0.608482,0.548051,0.616116,0.86486,0.762706,0.833631,1.038183,0.879426,0.969736,0.897701,0.914413,0.865366
0.951887,0.990525,0.927793,0.948248,0.968993,0.883959,1.025191,0.862556,1.068377,0.947979,0.785604,0.939154,0.740304,0.531033,0.66779,0.597928,0.358889,0.3855,0.565756,0.672718,0.748135,0.743907,0.700248,0.629971,0.502598,0.358148,0.310489,0.545686,0.669493,0.531151,0.603443,0.909128,0.775957,0.824576,1.032784,0.941206,0.958281,0.984768,0.937497,1.006401,0.898363,0.979935,0.885373,1.008262,0.831735,1.002516,1.002417,0.788417,0.929931,0.794091,0.571446,0.630689,0.607533,0.374221,0.369175,0.56227,0.726163,0.772588,0.776516,0.72712,0.712566,0.647459,0.497266,0.318159,0.375538,0.590227,0.562843,0.550543,0.773531,0.907576,0.779397,0.973735,0.991158,0.868925,1.024921,0.863971,0.979062,0.818305
0.952597,1.009558,0.984306,0.987841,0.960388,0.877462,0.985803,0.92717,0.966339,1.065047,0.787175,0.880682,0.914434,0.634046,0.52935,0.651432,0.584389,0.453088,0.335154,0.380247,0.482857,0.507932,0.468684,0.360469,0.306238,0.401347,0.600134,0.679086,0.543331,0.552921,0.840585,0.879471,0.715381,0.947237,1.033986,0.933141,0.970426,0.95207,0.906752,1.003208,0.893024,1.027505,0.869077,0.942528,0.927508,0.926904,1.103483,0.817335,0.858099,0.954408,0.656509,0.54098,0.65051,0.611841,0.424112,0.345497,0.442261,0.558557,0.614223,0.594597,0.508955,0.427706,0.33239,0.429023,0.586387,0.618814,0.498354,0.675468,0.926531,0.804033,0.841918,1.078172,0.929687,0.902771,0.957268,0.844675,0.996666,0.860007
0.939139,0.990546,1.039506,0.983613,0.992257,0.861824,0.924015,0.965604,0.885206,1.057291,0.959259,0.812584,0.953198,0.919583,0.599607,0.548595,0.58634,0.653621,0.586988,0.484522,0.432072,0.443645,0.481479,0.502312,0.539567,0.673983,0.613582,0.516669,0.56307,0.793837,0.893388,0.80738,0.880409,1.072403,0.944343,0.996793,0.958113,0.858014,0.924333,1.011315,1.044051,0.957717,0.899125,0.850341,0.967799,0.849838,0.989238,0.935423,0.761809,0.887119,0.931682,0.634727,0.541084,0.640512,0.649153,0.508779,0.394193,0.380217,0.355525,0.365602,0.391944,0.423984,0.548384,0.618194,0.637418,0.547202,0.622631,0.886591,0.890588,0.776432,1.014365,1.040816,0.889943,1.038967,0.880619,0.87311,0.9092,0.939055
0.926826,0.956055,1.067124,1.024371,0.939946,0.91868,0.814442,0.989575,0.944039,0.938935,1.057841,0.919996,0.76892,0.936399,0.906316,0.710833,0.574301,0.613623,0.608086,0.69227,0.737185,0.707056,0.722965,0.738218,0.72515,0.633916,0.578686,0.646423,0.884812,0.946111,0.827388,0.841349,1.055969,1.000108,0.951209,1.036835,0.932318,0.87751,0.983798,1.011488,1.127564,0.947461,1.004177,0.838848,0.964076,0.923794,0.907065,1.047819,0.885387,0.804161,0.954345,0.901292,0.67716,0.562947,0.588142,0.680205,0.691607,0.684313,0.640499,0.6299,0.698443,0.724532,0.711183,0.602798,0.532532,0.670867,0.879284,0.935115,0.828721,0.979293,1.081283,0.948866,0.970304,0.956331,0.825492,0.933776,0.899966,1.047096
0.921738,0.988657,1.10121,1.097484,0.936137,0.887625,0.881622,0.891978,1.00416,0.860228,0.972267,1.071656,0.903189,0.822247,0.938683,0.99073,0.854535,0.727329,0.607987,0.568608,0.588108,0.587077,0.611608,0.613841,0.570057,0.661533,0.856899,0.978338,0.927103,0.849669,0.831993,1.053868,1.024995,0.91054,0.999567,0.991706,0.893562,0.900989,0.929243,1.063437,1.162883,1.000665,0.932185,0.858177,0.910735,0.996693,0.867691,0.900199,1.054222,0.884529,0.790164,0.956413,0.974385,0.789171,0.648828,0.539943,0.614264,0.655783,0.714433,0.707908,0.652441,0.629968,0.587819,0.60479,0.841645,0.937111,0.956338,0.79627,0.938568,1.068104,0.96945,0.916831,1.017094,0.89962,0.862629,0.918875,0.922113,1.052313
0.902436,1.041718,1.073678,1.055364,0.965936,0.905261,0.955181,0.869854,0.928236,0.995225,0.91178,1.012363,1.10638,0.911439,0.814538,0.853007,0.948545,0.978058,0.923531,0.849723,0.814445,0.768431,0.807898,0.868375,0.905408,0.958693,1.00089,0.924277,0.825436,0.875108,1.05695,1.035347,0.92739,0.977701,0.986506,0.900311,0.976526,0.95518,0.947234,1.098094,1.061387,1.074053,0.916753,0.935704,0.86911,0.90144,0.953477,0.848735,0.967199,1.036947,0.923028,0.812956,0.885412,0.983504,0.954426,0.864248,0.7116,0.696649,0.629394,0.659163,0.634416,0.735676,0.865715,0.9442,0.990245,0.89133,0.850495,0.910385,1.061068,0.995453,0.930863,1.006172,0.937617,0.875878,0.932361,0.862863,1.025109,0.963031
1.023431,1.038002,1.010115,1.016334,1.048926,0.983472,0.936243,0.913829,0.8003,0.974394,1.017907,0.903333,0.96115,1.064578,0.992741,0.964643,0.860278,0.86965,0.962658,1.005651,1.041694,1.051864,1.02836,1.036453,0.957532,0.902159,0.809245,0.920839,0.987496,1.079261,1.035025,0.930474,0.968275,1.020638,0.881338,0.965339,0.996498,0.98179,1.004025,1.050322,0.998027,1.065953,1.023603,0.975669,0.94886,0.796419,0.941123,0.985095,0.869632,0.970424,1.071833,0.999039,0.834336,0.838899,0.902259,0.983333,1.02781,1.015067,1.017637,1.023814,1.020373,1.049881,1.015443,0.894146,0.833137,0.838746,1.041238,1.070109,0.976484,0.959379,1.059304,0.938751,0.875781,0.927507,0.969477,0.926488,1.019426,0.912898
1.070781,1.000186,1.016258,1.001522,1.02667,1.054063,0.950607,0.948166,0.90844,0.821321,0.953997,0.970917,0.941215,0.936816,1.053512,1.14097,1.088947,1.024686,0.957319,0.885,0.894594,0.844802,0.882522,0.863896,0.889189,0.964993,1.038106,1.070482,1.094767,0.99385,0.934096,0.972694,0.951435,0.877108,0.882601,0.927021,0.944997,1.056774,1.029856,0.991005,1.042083,1.018026,1.08067,0.980353,0.971309,0.91826,0.890628,0.917823,0.957875,0.884383,0.936454,1.061983,1.13957,1.039619,0.934359,0.870888,0.861635,0.900959,0.943954,0.892063,0.92392,0.861613,0.83009,0.924257,1.023107,1.070495,1.058118,0.935803,0.897424,1.019766,0.961878,0.869351,0.921563,0.929039,0.978257,1.024202,0.940229,0.995748
