X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78
1.063293,0.816514,0.868711,1.115339,1.275146,1.181117,1.215894,1.424619,1.426546,1.325681,1.351141,0.977353,0.728125,0.512997,0.321829,0.272669,0.218472,0.168777,0.224851,0.171211,0.234269,0.184026,0.229836,0.187712,0.193023,0.2027,0.318639,0.481846,0.686812,0.904395,1.319049,1.381097,1.357841,1.428426,1.172695,1.156077,1.287792,1.200745,0.838125,0.707407,1.00289,1.316564,1.170926,1.05107,1.277816,1.437348,1.480422,1.615657,1.322936,0.980062,0.742776,0.475898,0.331401,0.250051,0.197631,0.175627,0.23186,0.21432,0.240461,0.217534,0.226664,0.285191,0.276673,0.366902,0.467325,0.744495,0.982304,1.318204,1.625403,1.452658,1.52538,1.242424,1.048435,1.149899,1.308327,0.967539,0.67111,0.879315
1.111942,0.854831,0.889498,1.149857,1.278157,1.135434,1.195222,1.624935,1.661658,1.254775,1.063594,0.626878,0.420369,0.296145,0.232224,0.145136,0.157887,0.186837,0.209757,0.164318,0.200267,0.201389,0.186509,0.177775,0.201807,0.138933,0.183645,0.287663,0.36902,0.531255,0.970765,1.147449,1.443066,1.595273,1.284445,1.227172,1.270219,1.097518,0.881786,0.838264,0.934917,1.179596,1.244954,1.167054,1.448004,1.745655,1.386857,1.227009,0.946755,0.550792,0.508662,0.292622,0.210412,0.163502,0.155354,0.155249,0.207453,0.196214,0.207705,0.209416,0.157228,0.230873,0.199624,0.284526,0.315878,0.545484,0.639852,0.995332,1.190597,1.339426,1.565676,1.316524,1.208076,1.277533,1.171055,0.925627,0.821319,0.884005
1.048619,1.027208,0.933892,1.043071,1.290992,1.350642,1.311322,1.454512,1.574788,1.130678,0.853085,0.533707,0.28842,0.206625,0.222377,0.223082,0.23318,0.259841,0.265244,0.276906,0.255111,0.29859,0.294178,0.260664,0.252347,0.219008,0.212013,0.234537,0.279612,0.438299,0.753722,1.041038,1.440032,1.477581,1.263493,1.329588,1.328273,1.14812,0.930405,0.883928,1.014626,1.227507,1.291368,1.191221,1.420411,1.729001,1.433093,0.999714,0.788244,0.392816,0.268704,0.195575,0.170654,0.188751,0.215606,0.243554,0.282221,0.285149,0.253875,0.266338,0.249329,0.230777,0.189697,0.215268,0.242169,0.326237,0.430175,0.754426,1.025724,1.427269,1.696703,1.332823,1.193453,1.291248,1.20811,0.964249,0.941651,0.962557
1.025578,1.138199,1.110409,0.929009,1.123789,1.476362,1.385543,1.50084,1.476402,0.845878,0.579164,0.339863,0.194524,0.21133,0.171842,0.181633,0.273188,0.241154,0.330528,0.286761,0.333485,0.310556,0.306662,0.259138,0.266076,0.193596,0.193355,0.171846,0.214268,0.311655,0.499229,0.755227,1.263407,1.388499,1.443969,1.544474,1.224363,0.890118,1.048537,1.073932,0.915567,1.071761,1.391929,1.434868,1.424751,1.518071,1.096443,0.669002,0.496699,0.282923,0.221833,0.159419,0.192626,0.239955,0.270116,0.292425,0.354019,0.306651,0.298446,0.272097,0.314878,0.284042,0.193683,0.200545,0.193486,0.251326,0.327796,0.577099,0.739165,1.209404,1.388931,1.33128,1.444426,1.345217,1.08581,0.973285,1.026304,0.97296
1.087222,1.193811,1.118743,0.970498,1.138988,1.490746,1.429468,1.319591,1.247494,0.788006,0.439069,0.285607,0.19726,0.217499,0.22988,0.305361,0.366738,0.417481,0.418995,0.411071,0.441335,0.429507,0.419776,0.370946,0.360131,0.314817,0.262645,0.187985,0.194209,0.252588,0.34731,0.697766,1.159333,1.333795,1.427161,1.518474,1.17819,0.998718,1.118983,1.106523,0.937707,0.994817,1.327057,1.492724,1.404258,1.415546,0.995093,0.522834,0.361401,0.197658,0.165892,0.19337,0.272037,0.341551,0.361429,0.370817,0.403715,0.430848,0.377587,0.374032,0.32801,0.358866,0.281536,0.231318,0.203695,0.199386,0.25464,0.375273,0.576172,1.133657,1.413624,1.426542,1.560668,1.312274,0.958879,1.050133,1.230429,1.027253
1.078729,1.254023,1.211669,0.944357,1.152413,1.595107,1.54654,1.206157,1.077105,0.634323,0.286535,0.222286,0.171239,0.212785,0.282428,0.369746,0.348215,0.385196,0.403589,0.446822,0.42839,0.422177,0.415339,0.37201,0.390347,0.334207,0.276175,0.214214,0.197317,0.18087,0.257105,0.502155,0.960254,1.172308,1.540216,1.674787,1.204408,0.994144,1.179607,1.24517,0.966624,0.998133,1.430165,1.631694,1.31026,1.119431,0.841255,0.382253,0.262296,0.170185,0.167596,0.22885,0.352553,0.368893,0.440013,0.432354,0.46338,0.425818,0.440237,0.444312,0.481861,0.44357,0.365877,0.307201,0.203413,0.18627,0.193995,0.290915,0.479826,0.951523,1.144405,1.420252,1.696383,1.372007,1.013825,1.072872,1.172571,1.029281
1.127042,1.256397,1.19007,0.982391,1.140278,1.56202,1.46705,1.121015,0.927291,0.578427,0.237627,0.196603,0.181705,0.264042,0.359255,0.424869,0.446086,0.51703,0.522068,0.612894,0.53461,0.561223,0.505759,0.472887,0.40992,0.453661,0.369652,0.265108,0.191355,0.202442,0.200216,0.469977,0.874966,1.151534,1.491211,1.601749,1.186682,1.042523,1.252118,1.294445,1.005342,0.968446,1.399735,1.592657,1.295394,1.08264,0.768765,0.31814,0.170238,0.176522,0.248499,0.284893,0.411705,0.392501,0.438205,0.439189,0.500237,0.47994,0.47744,0.4922,0.463672,0.429571,0.346439,0.338743,0.255823,0.240175,0.171754,0.207035,0.427845,0.800102,1.088989,1.453396,1.731572,1.339326,0.968001,1.130949,1.268096,1.060338
1.095054,1.300375,1.189965,0.957891,1.156227,1.594174,1.500772,1.034393,0.846331,0.467343,0.222616,0.202492,0.212494,0.277979,0.411704,0.495034,0.469473,0.605492,0.576842,0.638032,0.571869,0.659794,0.584493,0.557238,0.461891,0.440206,0.390587,0.334839,0.225073,0.16477,0.17212,0.426999,0.739898,0.992997,1.542291,1.654903,1.257643,1.079415,1.257362,1.210668,1.014978,1.012469,1.391495,1.635527,1.159352,0.856938,0.635917,0.235024,0.171313,0.167599,0.235784,0.308257,0.47622,0.426354,0.573284,0.551831,0.619655,0.589831,0.64825,0.576467,0.569959,0.469614,0.41473,0.397082,0.266681,0.228,0.151096,0.171498,0.378898,0.70298,0.909152,1.418478,1.695266,1.375975,1.07652,1.071224,1.18145,1.090023
1.121384,1.280097,1.168232,1.030275,1.112815,1.53279,1.426662,0.945685,0.779225,0.424363,0.240515,0.200044,0.245316,0.346123,0.436889,0.550039,0.543757,0.683542,0.511324,0.493915,0.470582,0.506787,0.561169,0.638506,0.523478,0.531428,0.452489,0.306327,0.264284,0.142089,0.15718,0.399202,0.71434,1.006933,1.507905,1.604942,1.187037,1.075469,1.230321,1.220298,1.017715,0.995739,1.395583,1.588886,1.206239,0.845197,0.575997,0.211484,0.183367,0.178821,0.305715,0.370108,0.454171,0.480674,0.55457,0.532853,0.527516,0.455701,0.512228,0.512037,0.593304,0.461642,0.444727,0.418466,0.312631,0.278954,0.150148,0.170433,0.30236,0.629106,0.908146,1.464052,1.70204,1.359066,1.062526,1.132157,1.210024,1.096264
1.088116,1.258697,1.165366,1.049627,1.14573,1.470685,1.407264,0.963874,0.692638,0.412588,0.192009,0.164313,0.257725,0.340113,0.439363,0.591182,0.595399,0.708026,0.505495,0.386946,0.300693,0.395087,0.564253,0.691461,0.575145,0.532494,0.45806,0.34082,0.229358,0.129097,0.150462,0.385947,0.670005,0.991035,1.539441,1.59834,1.21073,1.12606,1.254181,1.180663,1.056856,1.071665,1.412076,1.578349,1.083539,0.774922,0.555135,0.196758,0.122826,0.171575,0.348616,0.358186,0.518629,0.554574,0.676084,0.608305,0.46154,0.340973,0.391222,0.46135,0.687801,0.597315,0.559043,0.46728,0.347579,0.282304,0.143935,0.171199,0.30874,0.589424,0.840817,1.417235,1.658899,1.303967,1.159902,1.113168,1.175602,1.069556
1.123055,1.249091,1.124161,0.977138,1.168808,1.494002,1.377302,0.937157,0.761019,0.393402,0.230145,0.151392,0.260438,0.374582,0.507495,0.5976,0.627711,0.738152,0.453701,0.312355,0.272385,0.350618,0.500753,0.728986,0.61981,0.580685,0.442007,0.371125,0.232703,0.153273,0.184061,0.384104,0.672291,0.999517,1.618765,1.575988,1.186966,1.123313,1.272061,1.237117,1.027071,1.04159,1.40728,1.59498,1.14822,0.770195,0.541034,0.217175,0.135991,0.176409,0.302244,0.352061,0.514168,0.516069,0.658498,0.537793,0.359941,0.315373,0.265208,0.401013,0.552202,0.57502,0.538932,0.416248,0.351643,0.25917,0.163781,0.139392,0.300036,0.613409,0.852695,1.446068,1.682616,1.30784,1.11089,1.128165,1.221544,1.100976
1.100453,1.278234,1.197217,1.015752,1.102072,1.484366,1.401974,0.999937,0.806666,0.462586,0.212635,0.165201,0.269373,0.322207,0.512764,0.612406,0.671007,0.742356,0.54971,0.443673,0.37745,0.439023,0.578055,0.750671,0.625732,0.555287,0.439587,0.346728,0.199202,0.139062,0.180015,0.491797,0.74912,1.077798,1.638575,1.607244,1.219818,1.126146,1.245114,1.275668,1.074516,1.12291,1.506905,1.572452,1.136021,0.780699,0.611239,0.210541,0.149731,0.161218,0.277892,0.358081,0.537821,0.620157,0.78753,0.603766,0.448717,0.29591,0.348555,0.442456,0.710317,0.663289,0.61595,0.496155,0.356262,0.266301,0.142527,0.114205,0.340472,0.641954,0.873131,1.412045,1.660039,1.283542,1.119351,1.16042,1.210031,1.124
1.111334,1.304375,1.164734,0.9681,1.166698,1.576718,1.446936,0.952105,0.802861,0.473244,0.208639,0.174052,0.230578,0.297065,0.463234,0.540277,0.6783,0.803488,0.671777,0.69608,0.598838,0.656088,0.661087,0.724797,0.545716,0.536734,0.415931,0.296484,0.226991,0.199087,0.195183,0.502407,0.850201,1.115327,1.605338,1.542523,1.135326,1.086233,1.233453,1.253831,1.013793,1.048895,1.478361,1.574823,1.17656,0.878322,0.586335,0.222079,0.158959,0.185366,0.232065,0.326824,0.484131,0.513612,0.689576,0.62466,0.587123,0.480698,0.487992,0.509204,0.666496,0.5585,0.560622,0.440764,0.342503,0.269648,0.170505,0.14362,0.347623,0.702067,0.983842,1.484056,1.635653,1.251797,1.077642,1.181481,1.267335,1.107328
0.996751,1.255941,1.140417,1.010199,1.0948,1.466676,1.399312,1.101872,0.951787,0.551602,0.296245,0.198392,0.210116,0.306337,0.389714,0.575161,0.594405,0.756416,0.749626,0.815356,0.736741,0.7647,0.745508,0.674389,0.50171,0.455009,0.333394,0.231852,0.179353,0.189897,0.28459,0.638229,0.946792,1.155049,1.539558,1.528963,1.100807,1.023533,1.227085,1.23224,1.004069,1.033759,1.434807,1.504813,1.106007,0.919886,0.686638,0.333463,0.179579,0.161669,0.243828,0.286644,0.439909,0.518966,0.675329,0.7446,0.765042,0.692959,0.752232,0.662603,0.716131,0.559877,0.512138,0.417873,0.261183,0.251034,0.166322,0.222438,0.441028,0.824889,0.992999,1.425276,1.614871,1.184263,1.044498,1.139786,1.206867,1.097193
0.966689,1.283623,1.151189,0.954177,1.126186,1.555914,1.350408,1.180538,0.979154,0.593032,0.342591,0.31665,0.178147,0.205951,0.345079,0.402214,0.473264,0.566398,0.618636,0.739587,0.657929,0.695074,0.570158,0.509937,0.367265,0.366648,0.333538,0.203308,0.205005,0.273339,0.318896,0.708753,1.081813,1.239042,1.542687,1.496627,1.066695,0.917377,1.285839,1.242666,0.936528,0.987597,1.427105,1.453029,1.222564,1.032109,0.72727,0.371009,0.244709,0.176066,0.197251,0.282247,0.350285,0.376372,0.492087,0.592746,0.683925,0.6976,0.684295,0.596735,0.549175,0.471378,0.400428,0.365955,0.223963,0.196302,0.21091,0.240612,0.491703,0.895879,1.101855,1.458436,1.586061,1.154498,0.963901,1.1722,1.27345,1.03059
1.008902,1.144716,1.097618,1.004581,1.185066,1.323662,1.259877,1.248407,1.190529,0.772616,0.487231,0.297755,0.204601,0.237914,0.288298,0.306599,0.429823,0.511624,0.520825,0.630837,0.618906,0.578558,0.505756,0.469331,0.360007,0.315248,0.231757,0.183959,0.198418,0.392976,0.531461,0.926317,1.290302,1.273497,1.474987,1.458469,1.11014,1.015015,1.195959,1.198976,0.981012,1.050863,1.410793,1.424074,1.269416,1.179066,0.895464,0.442782,0.366423,0.169282,0.195097,0.258398,0.311838,0.322123,0.471021,0.529097,0.655663,0.668109,0.632106,0.558129,0.528262,0.448786,0.363186,0.328827,0.194527,0.155529,0.250867,0.393684,0.655685,1.087884,1.174789,1.356824,1.557192,1.187409,0.907725,1.085537,1.223909,1.058321
0.964244,1.140093,1.043672,0.952541,1.221835,1.326592,1.274697,1.39606,1.282392,0.819426,0.653639,0.367065,0.252489,0.218967,0.23179,0.214051,0.299227,0.328502,0.395407,0.373303,0.387333,0.375305,0.326527,0.31986,0.277548,0.239407,0.189361,0.214636,0.254254,0.454376,0.632353,1.013113,1.412494,1.40488,1.37784,1.409629,1.069232,0.953838,1.177655,1.160467,0.970367,1.051997,1.363958,1.314173,1.286724,1.370384,1.00132,0.608832,0.451653,0.21667,0.203539,0.173237,0.253691,0.280515,0.355692,0.327707,0.432488,0.422603,0.456556,0.385281,0.372003,0.33639,0.312409,0.232163,0.188867,0.182441,0.307663,0.541462,0.818986,1.289303,1.424937,1.3386,1.365335,1.12975,0.930528,1.062795,1.197745,1.065214
1.011566,0.893581,0.971029,1.187664,1.264351,1.184007,1.084618,1.363084,1.381146,1.079455,0.926725,0.628178,0.374942,0.27729,0.19522,0.169263,0.191328,0.254388,0.289403,0.310248,0.344578,0.321116,0.304736,0.223748,0.188259,0.202173,0.238334,0.329799,0.418836,0.735098,0.913079,1.140127,1.432912,1.301543,1.180771,1.287604,1.104809,1.003026,1.003905,1.029893,0.986744,1.149939,1.332955,1.179634,1.229001,1.418254,1.119562,0.817826,0.692933,0.359302,0.229532,0.205669,0.164103,0.229465,0.284683,0.263417,0.316927,0.32334,0.322786,0.283306,0.251572,0.261204,0.190441,0.195674,0.230628,0.273311,0.507768,0.753496,0.914672,1.331571,1.417359,1.254938,1.360146,1.133,0.902445,1.009513,1.207866,1.011219
0.995661,0.845819,0.972475,1.239419,1.317408,0.99812,1.133173,1.527748,1.378928,1.210049,1.114221,0.710573,0.577975,0.414373,0.231075,0.229113,0.166086,0.164682,0.205356,0.200705,0.194936,0.222607,0.203477,0.205779,0.193538,0.251943,0.239198,0.398941,0.55008,0.840863,1.105946,1.283535,1.584036,1.413075,1.021581,1.084534,1.225657,1.045307,0.90464,0.939834,1.128703,1.234677,1.090187,0.999585,1.324549,1.514401,1.273313,1.065268,0.805745,0.484334,0.392264,0.210388,0.188852,0.172721,0.208746,0.183036,0.242669,0.253247,0.249124,0.231137,0.261122,0.217237,0.206529,0.21087,0.314765,0.421745,0.647919,0.997348,1.186742,1.52638,1.523042,1.106521,1.07867,1.237844,1.106065,0.941217,0.921137,1.023659
0.948753,0.764288,0.909092,1.236502,1.282018,1.09346,1.138287,1.328909,1.24253,1.327566,1.341524,1.065776,0.892594,0.666948,0.48284,0.371611,0.305178,0.255313,0.179204,0.202306,0.234663,0.204882,0.232923,0.275833,0.337211,0.444823,0.52758,0.776557,0.953418,1.151565,1.3511,1.24019,1.353472,1.257523,1.058052,1.128588,1.257899,1.039584,0.892577,0.892635,1.08677,1.257982,1.189921,1.052411,1.325114,1.372538,1.227563,1.279211,1.029101,0.788931,0.660977,0.424046,0.326515,0.264746,0.202913,0.178825,0.171533,0.196927,0.177872,0.179694,0.233965,0.231963,0.322551,0.364481,0.524155,0.714981,0.851196,1.218159,1.219393,1.45499,1.456603,1.090386,1.074099,1.17116,1.073613,0.937774,0.927773,1.010726
1.094146,0.717621,0.954853,1.37591,1.201223,0.940054,1.179701,1.282412,1.281739,1.564072,1.499091,1.204369,1.085224,0.774815,0.670603,0.526406,0.395514,0.349923,0.304492,0.267211,0.277856,0.267243,0.329017,0.417301,0.410297,0.597379,0.760039,0.98243,1.143779,1.319165,1.591543,1.421713,1.228053,1.206925,0.927776,0.982495,1.38205,1.173607,0.714925,0.741147,1.306569,1.385966,1.047219,0.955779,1.302664,1.254949,1.408129,1.572584,1.318454,1.13394,0.876332,0.621876,0.51079,0.350714,0.286902,0.216088,0.244461,0.223761,0.261947,0.265899,0.289352,0.339819,0.434926,0.543,0.817884,1.070013,1.263412,1.558486,1.483872,1.269435,1.212237,0.993274,0.971016,1.274591,1.254489,0.809703,0.681153,1.008188
1.00623,1.090076,1.026059,0.957861,0.967314,1.165681,1.31672,1.230076,1.13392,1.375076,1.340815,1.313413,1.344238,1.074997,1.081395,0.881384,0.789665,0.669586,0.597344,0.56186,0.594557,0.60666,0.691422,0.805304,0.87568,1.004678,1.162465,1.240608,1.360167,1.245601,1.361176,1.231189,1.15327,1.281759,1.128094,1.009413,1.091204,1.102005,0.897645,0.939696,1.111341,1.135308,0.994008,1.09284,1.347787,1.230362,1.344383,1.465363,1.274597,1.2665,1.07822,0.931874,0.79498,0.659971,0.569781,0.513663,0.461892,0.486048,0.475825,0.493175,0.522715,0.606305,0.751322,0.838915,0.972484,1.241868,1.272013,1.483919,1.429644,1.21488,1.344622,1.150123,0.912695,1.140262,1.218056,0.872702,0.752758,1.040385
1.017925,1.271318,1.115668,0.831453,0.947138,1.385036,1.265868,0.903427,1.100279,1.330139,1.357232,1.613535,1.533215,1.405005,1.301512,1.185244,1.049859,0.859365,0.879413,0.754862,0.796735,0.806765,0.903007,0.982317,1.096289,1.219774,1.406331,1.49222,1.635225,1.458245,1.271141,1.198417,0.914703,1.079835,1.394497,1.210889,0.872726,0.949934,1.175084,1.139424,0.883643,0.895793,1.212807,1.389118,1.100291,0.934037,1.263658,1.325906,1.412437,1.591353,1.417456,1.393237,1.171942,1.04019,0.92914,0.806548,0.771875,0.766203,0.745109,0.809861,0.869832,1.048586,1.130233,1.333027,1.39578,1.569652,1.524169,1.309258,1.231133,1.038364,1.149923,1.304284,1.233626,0.936994,0.931087,1.008642,1.067901,0.920395
1.009699,1.174199,1.128229,0.917129,0.90424,1.024985,1.11177,1.172969,1.292911,1.271926,1.220219,1.302604,1.229473,1.258516,1.25385,1.279153,1.251487,1.182773,1.172663,1.082993,1.137863,1.095193,1.198247,1.201654,1.287091,1.27446,1.378181,1.251257,1.388205,1.361265,1.251711,1.323671,1.075661,1.045571,1.179716,1.022419,0.866412,1.002871,1.168539,1.129576,0.98448,0.864545,1.063458,1.2249,1.073289,1.118911,1.402151,1.275574,1.407092,1.49689,1.353153,1.396117,1.226046,1.189606,1.078975,1.008738,0.942088,0.970113,0.935417,0.99358,1.02274,1.170735,1.14658,1.397601,1.393064,1.500249,1.543774,1.320977,1.371165,1.120668,0.980811,1.239761,1.176665,0.873629,0.92787,1.023861,1.140176,0.997929
